CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
04-06-2022,2,12000,1000,1 out of 4,Bangalo,Laxmi Nagar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,12000,
14-05-2022,1,9000,65,3 out of 4,Bangalo,Lado Sarai,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,9000,
05-05-2022,2,14000,75,2 out of 4,Bangalo,Pandav Nagar,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,14000,
06-07-2022,1,15000,250,Ground out of 4,Flat,"Arjun Nagar, Safdarjung Enclave",Delhi,Furnished,Bachelors,1,Contact Agent,15000,
10-05-2022,2,12500,900,3 out of 4,Bangalo,Surya Apartment pocket a11,Delhi,Unfurnished,Bachelors,2,Contact Owner,12500,
06-07-2022,3,30000,900,3 out of 4,Flat,"Arjun Nagar, Safdarjung Enclave",Delhi,Semi-Furnished,Bachelors,3,Contact Agent,30000,
01-07-2022,2,9500,650,Ground out of 3,Bangalo,Mayur Vihar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,9500,
19-05-2022,2,15000,900,4 out of 5,Bangalo,Bhagwati Garden,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,15000,
19-05-2022,1,12000,800,3 out of 5,Bangalo,Rohini Sector 3,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,12000,
30-06-2022,1,8000,410,2 out of 4,Flat,Dwarka Sector 23B,Delhi,Unfurnished,Bachelors,1,Contact Owner,8000,
05-05-2022,3,70000,1500,2 out of 3,Bangalo,Rajouri Garden,Delhi,Furnished,Bachelors/Family,3,Contact Owner,70000,
21-05-2022,4,250000,2800,2 out of 3,Flat,Safdarjung Enclave,Delhi,Unfurnished,Bachelors/Family,4,Contact Owner,250000,
24-06-2022,3,31500,1800,2 out of 4,Flat,Pitampura,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,31500,
22-06-2022,2,30000,1400,Ground out of 4,Flat,"Sarita Vihar, Mathura Road",Delhi,Semi-Furnished,Bachelors,2,Contact Agent,30000,
14-05-2022,3,60000,1600,3 out of 4,Bangalo,Greater Kailash,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Owner,60000,
04-06-2022,3,35000,1200,3 out of 4,Flat,Rajouri Garden,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,35000,
03-07-2022,3,55000,1150,2 out of 4,Flat,"Vikram Vihar, Lajpat Nagar",Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,55000,
05-05-2022,2,20000,110,Ground out of 2,Bangalo,Karawal Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,20000,
03-06-2022,1,6500,300,3 out of 3,Bangalo,"Tagore Garden, Rajouri Garden, Najafgarh Road",Delhi,Furnished,Bachelors/Family,1,Contact Owner,6500,
23-06-2022,2,17000,750,1 out of 4,Flat,"Panchsheel Vihar, Sheikh Sarai",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,17000,
09-07-2022,1,9300,450,1 out of 4,Flat,Paschim Vihar Block A6,Delhi,Semi-Furnished,Bachelors,1,Contact Agent,9300,
30-06-2022,2,7500,410,2 out of 4,Bangalo,Ghitorni,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,7500,
08-06-2022,2,20000,800,2 out of 5,Bangalo,Janakpuri,Delhi,Furnished,Bachelors/Family,1,Contact Owner,20000,
29-04-2022,3,18000,120,4 out of 5,Bangalo,Bhalswa,Delhi,Furnished,Bachelors/Family,3,Contact Owner,18000,
20-06-2022,1,15000,650,2 out of 4,Flat,Saket,Delhi,Furnished,Bachelors,1,Contact Agent,15000,
14-05-2022,2,13000,400,2 out of 4,Flat,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent,13000,
29-04-2022,2,20000,810,3 out of 3,Bangalo,Vikaspuri,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,20000,
22-06-2022,3,12000,700,1 out of 3,Bangalo,"Indraprastha Extension, Patparganj",Delhi,Furnished,Bachelors/Family,2,Contact Owner,12000,
30-06-2022,2,40000,1125,Ground out of 2,Bangalo,Krishna Park,Delhi,Furnished,Bachelors/Family,2,Contact Owner,40000,
30-06-2022,2,8000,600,4 out of 5,Bangalo,Rohini Sector 7,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,8000,
21-05-2022,3,95000,1300,1 out of 4,Flat,South Extension 1,Delhi,Furnished,Bachelors,3,Contact Agent,95000,
09-06-2022,3,68000,1450,2 out of 4,Flat,Lajpat Nagar 3,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,68000,
05-05-2022,3,18000,110,1 out of 5,Bangalo,Tri Nagar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,18000,
28-06-2022,4,130000,3500,1 out of 3,Flat,Anand Niketan,Delhi,Semi-Furnished,Bachelors,6,Contact Agent,130000,
28-06-2022,4,150000,4000,3 out of 3,Flat,West End,Delhi,Semi-Furnished,Bachelors,7,Contact Agent,150000,
28-06-2022,3,75000,2500,1 out of 3,Flat,Sarvodaya Enclave,Delhi,Semi-Furnished,Bachelors,4,Contact Agent,75000,
06-06-2022,4,110000,3000,2 out of 4,Flat,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,5,Contact Agent,110000,
28-06-2022,4,150000,3500,3 out of 3,Flat,Vasant Vihar,Delhi,Semi-Furnished,Bachelors,6,Contact Agent,150000,
30-05-2022,1,10000,240,4 out of 5,Bangalo,Malviya Nagar,Delhi,Semi-Furnished,Bachelors,1,Contact Owner,10000,
18-05-2022,3,24000,1250,2 out of 4,Flat,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors,2,Contact Agent,24000,
23-05-2022,3,28000,1000,2 out of 5,Bangalo,Rohini Sector 24,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,28000,
01-07-2022,3,28000,900,2 out of 4,Flat,"Panchsheel Vihar, Sheikh Sarai",Delhi,Unfurnished,Bachelors,2,Contact Owner,28000,
07-07-2022,2,18000,900,Ground out of 4,Flat,Jhilmil Colony,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,18000,
18-05-2022,3,27000,1250,3 out of 4,Flat,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,27000,
18-05-2022,2,17000,650,2 out of 4,Flat,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,17000,
29-04-2022,3,350000,3200,1 out of 2,Bangalo,Sundar Nagar,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Owner,350000,
29-04-2022,2,25000,900,2 out of 3,Bangalo,Pitampura,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,25000,
18-05-2022,3,16500,1250,2 out of 4,Flat,Chattarpur Extension,Delhi,Unfurnished,Bachelors,2,Contact Agent,16500,
29-06-2022,2,14000,60,3 out of 3,Flat,Rohini Sector 21,Delhi,Semi-Furnished,Bachelors,2,Contact Owner,14000,
29-04-2022,2,18000,90,3 out of 4,Bangalo,Mahaveer Nagar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,18000,
10-05-2022,2,10000,55,3 out of 4,Bangalo,Peera Garhi,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,10000,
29-04-2022,2,10000,50,1 out of 2,Bangalo,Dwarka Sector 8,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,10000,
24-05-2022,4,100000,400,Ground out of 4,Flat,Sarvodaya Enclave,Delhi,Unfurnished,Bachelors/Family,4,Contact Agent,100000,
08-07-2022,2,25000,680,2 out of 4,Flat,Pitampura,Delhi,Furnished,Bachelors,1,Contact Agent,25000,
15-06-2022,2,22999,756,2 out of 4,Flat,Paschim Vihar Block A3,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,22999,
05-05-2022,2,6000,500,2 out of 3,Bangalo,Jaitpur,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,6000,
02-06-2022,2,40000,900,Ground out of 3,Flat,Vasant Kunj,Delhi,Furnished,Bachelors/Family,2,Contact Owner,40000,
30-06-2022,3,250000,2000,3 out of 6,Bangalo,Defence Colony,Delhi,Furnished,Bachelors/Family,3,Contact Owner,250000,
30-06-2022,1,13000,40,3 out of 3,Flat,Shalimar bagh,Delhi,Furnished,Bachelors/Family,1,Contact Agent,13000,
12-06-2022,1,14000,100,3 out of 3,Bangalo,Chittaranjan Park,Delhi,Furnished,Bachelors/Family,1,Contact Agent,14000,
30-05-2022,2,20000,950,2 out of 3,Flat,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,20000,
17-06-2022,1,5500,200,1 out of 4,Flat,Sultanpur,Delhi,Furnished,Bachelors,1,Contact Owner,5500,
06-07-2022,2,32000,900,Ground out of 4,Flat,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,2,Contact Agent,32000,
10-05-2022,2,8000,750,1 out of 4,Bangalo,Mehrauli,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,8000,
18-05-2022,3,25000,1400,3 out of 4,Flat,Palam Extension,Delhi,Unfurnished,Family,3,Contact Agent,25000,
30-06-2022,2,28000,100,2 out of 4,Flat,Shalimar bagh,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,28000,
12-06-2022,2,22000,100,1 out of 2,Bangalo,Kalkaji,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,22000,
12-06-2022,1,21000,100,Ground out of 1,Bangalo,Chittaranjan Park,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,21000,
27-05-2022,2,30000,1000,2 out of 4,Bangalo,"DDA Flats Sector E Pocket 1, Vasant Kunj",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,30000,
30-06-2022,1,12000,400,2 out of 4,Flat,Lajpat Nagar,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent,12000,
23-06-2022,1,15000,70,2 out of 3,Bangalo,DS 19,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,15000,
23-05-2022,1,18000,450,Ground,Flat,"DDA Flat AD Block, Shalimar Bagh AD Block",Delhi,Furnished,Bachelors/Family,1,Contact Owner,18000,
01-07-2022,2,18000,900,3 out of 4,Flat,"Acharya Niketan, Mayur Vihar",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,18000,
29-04-2022,1,10000,42,Ground out of 3,Bangalo,Dwarka Sector 23,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,10000,
30-06-2022,1,16000,400,2 out of 4,Flat,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Agent,16000,
28-04-2022,2,20000,900,3 out of 3,Flat,Amarpali Apartment,Delhi,Semi-Furnished,Bachelors,2,Contact Owner,20000,
31-05-2022,4,28000,1500,2 out of 4,Flat,Rohini Sector 24,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,28000,
31-05-2022,1,7000,70,1 out of 4,Bangalo,Palam,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,7000,
08-06-2022,2,30000,450,Ground out of 1,Flat,Sethi floor nihal vihar,Delhi,Furnished,Bachelors/Family,1,Contact Owner,30000,
02-07-2022,2,15000,900,Ground out of 4,Flat,Hari Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,15000,
11-05-2022,1,8000,500,1 out of 5,Flat,Main Ghitorni,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,8000,
07-07-2022,1,9000,400,2 out of 3,Flat,Pitampura,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,9000,
05-06-2022,3,33500,150,2 out of 4,Flat,Paschim Vihar Block A3,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,33500,
17-06-2022,1,9500,450,1 out of 3,Flat,Neb Sarai,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,9500,
23-05-2022,2,10000,540,1 out of 4,Bangalo,"Baljit Nagar, Patel Nagar",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,10000,
30-06-2022,1,20000,400,3 out of 4,Flat,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Agent,20000,
18-05-2022,1,10000,450,2 out of 4,Flat,"Chhattarpur Enclave Phase1, Chhattarpur",Delhi,Unfurnished,Bachelors/Family,1,Contact Agent,10000,
10-05-2022,1,15000,700,4 out of 5,Bangalo,DS 19,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,15000,
16-06-2022,3,55000,1450,Ground out of 4,Flat,Vasant Kunj,Delhi,Furnished,Bachelors,2,Contact Agent,55000,
17-06-2022,2,20000,1000,2 out of 4,Flat,Patparganj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,20000,
24-06-2022,2,16000,550,1 out of 4,Flat,Saket,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,16000,
31-05-2022,2,23000,900,2 out of 3,Flat,"DDA Flats Block B3, Keshav Puram, Tri Nagar",Delhi,Furnished,Bachelors/Family,2,Contact Owner,23000,
27-06-2022,3,150000,300,2 out of 2,Bangalo,Panchsheel Park,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,150000,
02-07-2022,2,25000,1100,Ground out of 3,Bangalo,New Delhi,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,25000,
24-06-2022,1,9000,600,1 out of 4,Flat,Saket,Delhi,Semi-Furnished,Bachelors,1,Contact Agent,9000,
24-06-2022,1,11000,450,3 out of 4,Bangalo,"Manak Vihar, Anand Vihar",Delhi,Semi-Furnished,Bachelors,1,Contact Owner,11000,
21-06-2022,2,11500,550,2 out of 4,Flat,Mayur Vihar 1,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent,11500,
23-06-2022,3,16000,1000,1 out of 4,Bangalo,Dwarka Mor,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,16000,
18-05-2022,3,23000,1250,2 out of 4,Flat,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors,2,Contact Agent,23000,
18-05-2022,4,30000,1950,2 out of 4,Flat,Chhattarpur Enclave,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent,30000,
25-06-2022,3,110000,1750,4 out of 4,Flat,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,4,Contact Agent,110000,
04-06-2022,1,3500,25,3 out of 4,Bangalo,Burari,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,3500,
12-06-2022,2,12100,700,3 out of 4,Flat,Shadipur,Delhi,Unfurnished,Bachelors,1,Contact Agent,12100,
04-07-2022,2,19000,1800,1 out of 2,Flat,"Naveen Shahdara, Shahdara",Delhi,Unfurnished,Bachelors,1,Contact Owner,19000,
25-05-2022,2,40000,1000,3 out of 3,Bangalo,Greater Kailash 2,Delhi,Furnished,Bachelors/Family,2,Contact Owner,40000,
27-05-2022,2,8000,200,2 out of 3,Bangalo,Najafgarh,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,8000,
05-07-2022,3,42000,1700,2 out of 4,Flat,Pitampura,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,42000,
04-06-2022,3,13000,70,Ground out of 4,Bangalo,Pandav Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,13000,
05-07-2022,3,44000,1700,3 out of 4,Flat,Pitampura,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,44000,
25-06-2022,1,11000,450,1 out of 4,Flat,Saket,Delhi,Semi-Furnished,Bachelors,1,Contact Agent,11000,
05-07-2022,3,40000,1350,2 out of 3,Flat,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,40000,
31-05-2022,4,150000,2550,3 out of 4,Bangalo,Greater Kailash 1,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent,150000,
18-05-2022,2,13000,650,2 out of 4,Flat,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,13000,
18-05-2022,2,17500,650,2 out of 4,Flat,Chhattarpur,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,17500,
18-05-2022,3,14500,1250,1 out of 4,Flat,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,14500,
18-05-2022,3,24000,1250,2 out of 4,Flat,Chhattarpur,Delhi,Unfurnished,Bachelors,2,Contact Agent,24000,
15-06-2022,3,30000,1000,3 out of 4,Flat,Mayur Vihar Phase 1 Extension,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,30000,
31-05-2022,1,10000,500,2 out of 3,Bangalo,Kalkaji,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,10000,
16-06-2022,1,10000,500,3 out of 4,Flat,Neb Sarai,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,10000,
04-07-2022,3,90000,1550,2 out of 4,Flat,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,90000,
14-06-2022,4,280000,3800,1 out of 4,Flat,"Maharani Bagh, New Friends Colony",Delhi,Semi-Furnished,Bachelors/Family,5,Contact Agent,280000,
28-06-2022,2,32000,1150,1 out of 4,Bangalo,Shalimar bagh,Delhi,Unfurnished,Bachelors,2,Contact Owner,32000,
26-05-2022,3,80000,2000,3 out of 4,Flat,Sarvodaya Enclave,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,80000,
29-04-2022,1,5500,30,2 out of 3,Flat,B-7 veer Singh colony Budh vihar phase 2 delhi,Delhi,Furnished,Bachelors/Family,1,Contact Owner,5500,
06-06-2022,1,6000,50,3 out of 4,Flat,Mahavir Enclave Part 3,Delhi,Semi-Furnished,Bachelors,1,Contact Owner,6000,
27-05-2022,3,30000,1205,2 out of 4,Bangalo,Dwarka Sector 5,Delhi,Furnished,Bachelors/Family,2,Contact Owner,30000,
12-06-2022,3,42000,1450,2 out of 4,Flat,Vasant Kunj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,42000,
28-04-2022,1,5500,200,2 out of 4,Bangalo,Pusa Institutional Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,5500,
08-06-2022,2,7000,350,2 out of 4,Bangalo,Raj Nagar 2,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,7000,
20-06-2022,2,10000,700,Ground out of 1,Bangalo,Sarojini Nagar,Delhi,Unfurnished,Bachelors,1,Contact Owner,10000,
08-06-2022,1,17000,400,3 out of 4,Flat,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Agent,17000,
10-05-2022,1,18000,700,1 out of 5,Bangalo,Mayur Vihar 1,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,18000,
02-07-2022,2,14000,1000,1 out of 4,Flat,"Arjun Garh, Aya Nagar",Delhi,Semi-Furnished,Bachelors,2,Contact Agent,14000,
21-06-2022,1,17000,450,1 out of 4,Flat,"Paryavaran Complex, Sainik Farm",Delhi,Furnished,Bachelors/Family,1,Contact Agent,17000,
01-06-2022,3,27000,1200,10 out of 10,Bangalo,DS 19,Delhi,Semi-Furnished,Family,2,Contact Owner,27000,
09-07-2022,3,25000,1200,2 out of 4,Flat,Patparganj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,25000,
29-04-2022,2,23000,900,3 out of 4,Bangalo,"Lajpat Nagar II, null",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,23000,
14-06-2022,2,24500,84,1 out of 4,Flat,Paschim Vihar,Delhi,Furnished,Bachelors,2,Contact Agent,24500,
21-06-2022,1,10000,200,1 out of 2,Flat,East Of Kailash,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,10000,
22-05-2022,2,35000,1300,2 out of 3,Bangalo,Kalkaji,Delhi,Unfurnished,Bachelors,2,Contact Agent,35000,
04-07-2022,2,27000,1300,Ground out of 2,Flat,Aya Nagar Extension,Delhi,Furnished,Bachelors/Family,2,Contact Owner,27000,
20-06-2022,1,7000,200,1 out of 4,Flat,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent,7000,
04-07-2022,1,5000,300,Ground out of 4,Flat,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,5000,
04-05-2022,2,5000,550,3 out of 4,Flat,"Mohan Garden, Razapur Khurd",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,5000,
30-05-2022,2,12000,950,2 out of 2,Bangalo,Uttam Nagar,Delhi,Semi-Furnished,Bachelors,1,Contact Owner,12000,
22-05-2022,2,30000,750,2 out of 4,Flat,"Arjun Nagar, Safdarjung Enclave",Delhi,Furnished,Bachelors/Family,2,Contact Agent,30000,
18-05-2022,2,25000,950,Ground out of 4,Flat,"East End Apartments, Ph. 1ext near new Ashok nagar",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,25000,
28-06-2022,1,6000,350,1 out of 4,Flat,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,6000,
27-05-2022,3,45000,2000,3 out of 4,Bangalo,Jangpura,Delhi,Unfurnished,Bachelors/Family,3,Contact Owner,45000,
04-07-2022,3,40000,180,Ground out of 4,Flat,Janakpuri,Delhi,Unfurnished,Bachelors,3,Contact Agent,40000,
10-05-2022,2,8500,60,2 out of 5,Bangalo,Mayur Vihar 1,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,8500,
29-06-2022,2,16500,950,2 out of 4,Flat,"Indraprastha Extension, Patparganj",Delhi,Unfurnished,Bachelors,1,Contact Agent,16500,
22-05-2022,3,100000,1400,1 out of 4,Flat,"Jangpura Extension, Jangpura",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,100000,
04-06-2022,3,52000,200,2 out of 3,Flat,South Extension 1,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,52000,
12-05-2022,1,12500,450,2 out of 3,Flat,Patel Nagar West,Delhi,Furnished,Bachelors/Family,1,Contact Agent,12500,
10-05-2022,2,14000,600,3 out of 4,Bangalo,"V3s East Centre, Laxmi Nagar",Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,14000,
27-06-2022,1,15000,350,1 out of 3,Bangalo,"Arjun Nagar, Safdarjung Enclave",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,15000,
16-06-2022,1,5000,300,1 out of 3,Flat,Ashok Nagar,Delhi,Furnished,Bachelors,1,Contact Owner,5000,
24-05-2022,2,40000,95,3 out of 3,Flat,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,40000,
23-06-2022,1,17000,550,3 out of 3,Bangalo,"DDA Rose Apartments, Dwarka Sector 18B",Delhi,Furnished,Bachelors/Family,1,Contact Owner,17000,
08-06-2022,3,15000,900,1 out of 3,Bangalo,Narela,Delhi,Furnished,Bachelors/Family,3,Contact Owner,15000,
16-06-2022,1,6000,25,4 out of 6,Bangalo,Hari Nagar Ashram,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,6000,
15-06-2022,3,85000,325,1 out of 3,Flat,Defence Colony,Delhi,Unfurnished,Bachelors,3,Contact Agent,85000,
31-05-2022,2,18000,80,2 out of 4,Bangalo,Rajouri Garden,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,18000,
31-05-2022,2,7500,77,3 out of 4,Bangalo,Mandawali,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,7500,
04-05-2022,2,10000,60,3 out of 4,Bangalo,Bindapur,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,10000,
21-05-2022,1,9000,100,1 out of 1,Bangalo,"Shiva Enclave, Paschim Vihar",Delhi,Furnished,Bachelors/Family,1,Contact Owner,9000,
27-05-2022,3,24000,1300,3 out of 4,Bangalo,Rohini Sector 22,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,24000,
03-07-2022,2,12000,500,1 out of 4,Flat,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,12000,
06-06-2022,2,10500,500,2 out of 3,Flat,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,10500,
13-06-2022,2,31000,1200,3 out of 4,Bangalo,Pitampura,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,31000,
15-05-2022,1,9000,250,Ground out of 3,Bangalo,"Jai laxmi Apartments, Indraprastha Extension, Patparganj",Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,9000,
04-06-2022,2,9000,700,4 out of 5,Bangalo,Sant Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,9000,
01-07-2022,3,27000,1050,Ground out of 4,Flat,"Nalanda Apartment, Vikaspuri",Delhi,Unfurnished,Family,2,Contact Agent,27000,
05-07-2022,2,12500,500,2 out of 4,Flat,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,12500,
06-07-2022,2,15000,1100,1 out of 2,Bangalo,Medavakkam,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,15000,
21-05-2022,2,6500,1000,Ground out of 1,Bangalo,"Urapakkam, Vandalur R.F, GST Road",Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,6500,
20-05-2022,3,90000,2400,1 out of 3,Flat,"R.A Puram, Mandaiveli",Chennai,Semi-Furnished,Bachelors/Family,3,Contact Agent,90000,
10-07-2022,3,200000,3000,1 out of 1,Bangalo,Madras Boat Club Road,Chennai,Furnished,Family,4,Contact Agent,200000,
25-06-2022,1,15000,650,Ground out of 2,Flat,Kambar Colony,Chennai,Semi-Furnished,Bachelors/Family,1,Contact Owner,15000,
18-05-2022,2,15000,1000,17 out of 31,Flat,Thalambur,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,15000,
14-06-2022,2,7600,700,1 out of 3,Bangalo,Anakaputhur,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,7600,
14-06-2022,3,29000,1200,1 out of 3,Flat,Ashok Nagar,Chennai,Semi-Furnished,Bachelors,3,Contact Agent,29000,
19-06-2022,3,20000,1710,15 out of 29,Bangalo,"Padur, Old Mahabalipuram Road",Chennai,Semi-Furnished,Bachelors/Family,3,Contact Owner,20000,
12-05-2022,2,12000,600,1 out of 3,Bangalo,Mangadu,Chennai,Furnished,Bachelors/Family,2,Contact Owner,12000,
06-07-2022,2,10500,1080,1 out of 2,Bangalo,Ponmar,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,10500,
26-05-2022,2,29000,1300,Ground out of 2,Bangalo,Annanagar west,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,29000,
10-07-2022,2,26000,1027,15 out of 19,Bangalo,Karapakkam,Chennai,Semi-Furnished,Bachelors,2,Contact Agent,26000,
06-07-2022,3,25000,1350,Ground out of 2,Bangalo,Alandur,Chennai,Furnished,Family,3,Contact Owner,25000,
12-05-2022,2,10000,950,1 out of 2,Bangalo,Selaiyur,Chennai,Unfurnished,Family,2,Contact Owner,10000,
12-05-2022,2,14000,1300,1 out of 2,Bangalo,Iyyappanthangal,Chennai,Unfurnished,Bachelors/Family,2,Contact Owner,14000,
12-05-2022,2,6000,600,1 out of 3,Bangalo,Poonamallee,Chennai,Unfurnished,Bachelors/Family,1,Contact Owner,6000,
16-05-2022,3,40000,1428,Ground out of 2,Bangalo,"Chromepet, GST Road",Chennai,Unfurnished,Bachelors,2,Contact Owner,40000,
20-06-2022,2,23000,920,2 out of 2,Flat,KK Nagar,Chennai,Semi-Furnished,Bachelors/Family,2,Contact Owner,23000,
